scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,2262.123184,2.450728,2262.123184,2.450728,80,0
pure_ocs_ksp,100.000000,1223.130572,1.325109,1223.130572,1.325109,80,0
eps_ecmp,100.000000,948.053179,1.027097,948.053179,1.027097,80,0
ocs_eps_large_small,100.000000,1083.993940,1.174372,1083.993940,1.174372,80,0
pure_ocs_ksp_greedy,100.000000,1135.316941,1.229974,1135.316941,1.229974,80,0
ocs_eps_preset_greedy,100.000000,963.918183,1.044285,963.918183,1.044285,80,0
ocs_eps_preset_dynamic_greedy,100.000000,923.041447,1.000000,923.041447,1.000000,80,0
pure_ocs_3hop_preset,100.000000,983.875373,1.065906,983.875373,1.065906,80,0
pure_ocs_pruned,100.000000,983.875373,1.065906,983.875373,1.065906,80,0
ocs_eps_pruned,100.000000,956.417276,1.036159,956.417276,1.036159,80,0
